ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-14 09:40,1.97,3.67,1.47,2.48
2022-06-14 09:50,1.87,3.62,1.42,2.49
2022-06-14 10:00,1.79,3.56,1.38,2.5
2022-06-14 10:10,1.79,3.56,1.38,2.5
2022-06-14 10:20,1.78,3.48,1.31,2.48
2022-06-14 10:30,1.75,3.52,1.28,2.46
2022-06-14 10:40,1.73,3.5,1.32,2.43
2022-06-14 10:50,1.72,3.48,1.3,2.4
2022-06-14 11:00,1.71,3.45,1.27,2.36
2022-06-14 11:10,1.68,3.44,1.25,2.32
2022-06-14 11:20,1.61,3.42,1.23,2.32
2022-06-14 11:30,1.6,3.38,1.22,2.32
2022-06-14 11:40,1.6,3.38,1.22,2.32
2022-06-14 11:50,1.58,3.34,1.16,2.31
2022-06-14 12:00,1.53,3.29,1.11,2.27
2022-06-14 12:10,1.46,3.27,1.1,2.26
2022-06-14 12:20,1.42,3.26,1.08,2.23
2022-06-14 12:30,1.41,3.2,1.06,2.2
2022-06-14 12:40,1.38,3.16,1.0,2.18
2022-06-14 12:50,1.38,3.15,0.97,2.16
2022-06-14 13:00,1.35,3.14,0.96,2.14
2022-06-14 13:10,1.35,3.13,0.94,2.12
2022-06-14 13:20,1.32,3.11,0.93,2.08
2022-06-14 13:30,1.3,3.09,0.91,2.04
2022-06-14 13:40,1.27,3.06,0.89,2.02
2022-06-14 13:50,1.26,3.05,0.87,2.0
2022-06-14 14:00,1.24,3.03,0.86,2.0
2022-06-14 14:10,1.24,3.03,0.86,2.0
2022-06-14 14:20,1.22,3.02,0.84,1.99
2022-06-14 14:30,1.19,2.97,0.79,1.95
2022-06-14 14:40,1.16,2.96,0.78,1.94
2022-06-14 14:50,1.14,2.94,0.76,1.93
2022-06-14 15:00,1.12,2.93,0.75,1.91
2022-06-14 15:10,1.12,2.93,0.75,1.91
2022-06-14 15:20,1.1,2.89,0.72,1.89
2022-06-14 15:30,1.09,2.88,0.7,1.9
2022-06-14 15:40,1.09,2.88,0.7,1.9
2022-06-14 15:50,1.06,2.86,0.68,1.9
2022-06-14 16:00,1.05,2.85,0.67,1.89
2022-06-14 16:10,1.04,2.84,0.7,1.87
2022-06-14 16:20,1.03,2.86,0.7,1.86
2022-06-14 16:30,1.01,2.86,0.69,1.85
2022-06-14 16:40,1.05,2.85,0.68,1.84
2022-06-14 16:50,1.05,2.85,0.67,1.84
2022-06-14 17:00,1.05,2.85,0.67,1.84
2022-06-14 17:10,1.05,2.82,0.65,1.82
2022-06-14 17:20,1.05,2.83,0.65,1.82
2022-06-14 17:30,1.02,2.82,0.66,1.81
2022-06-14 17:40,1.02,2.82,0.66,1.81
2022-06-14 17:50,1.0,2.81,0.64,1.79
2022-06-14 18:00,0.99,2.8,0.63,1.79
2022-06-14 18:10,0.99,2.8,0.63,1.79
2022-06-14 18:20,0.99,2.79,0.61,1.81
2022-06-14 18:30,0.97,2.78,0.61,1.8
2022-06-14 18:40,0.97,2.78,0.61,1.8
2022-06-14 18:50,0.98,2.78,0.6,1.8
2022-06-14 19:00,0.96,2.77,0.6,1.82
2022-06-14 19:10,0.96,2.77,0.6,1.96
2022-06-14 19:20,0.95,2.77,0.6,2.01
2022-06-14 19:30,0.96,2.77,0.65,2.03
2022-06-14 19:40,0.97,2.82,0.73,2.05
2022-06-14 19:50,0.97,2.89,0.78,2.07
2022-06-14 20:00,1.05,2.93,0.82,2.08
2022-06-14 20:10,1.11,2.98,0.85,2.08
2022-06-14 20:20,1.25,2.99,0.89,2.08
2022-06-14 20:30,1.25,2.99,0.89,2.08
2022-06-14 20:40,1.39,3.14,0.92,2.05
2022-06-14 20:50,1.39,3.14,0.92,2.05
2022-06-14 21:00,1.47,3.22,1.02,1.98
2022-06-14 21:10,1.49,3.22,1.03,1.94
2022-06-14 21:20,1.49,3.23,1.01,1.91
2022-06-14 21:30,1.48,3.21,0.99,1.94
2022-06-14 21:40,1.48,3.21,0.99,1.94
2022-06-14 21:50,1.44,3.18,0.96,1.99
2022-06-14 22:00,1.35,3.09,0.9,2.07
2022-06-14 22:10,1.27,3.05,0.89,2.08
2022-06-14 22:20,1.23,3.03,0.88,2.09
2022-06-14 22:30,1.18,3.03,0.88,2.09
2022-06-14 22:40,1.16,3.02,0.87,2.08
2022-06-14 22:50,1.16,3.01,0.86,2.08
2022-06-14 23:00,1.17,3.0,0.84,2.06
2022-06-14 23:10,1.21,2.99,0.83,2.05
2022-06-14 23:20,1.23,2.99,0.82,2.03
2022-06-14 23:30,1.23,3.0,0.82,2.0
2022-06-14 23:40,1.24,3.01,0.82,1.97
2022-06-14 23:50,1.25,3.01,0.83,1.94
2022-06-15 00:00,1.24,3.01,0.83,1.93
2022-06-15 00:10,1.22,3.01,0.82,1.92
2022-06-15 00:20,1.22,3.0,0.81,1.92
2022-06-15 00:30,1.22,3.0,0.81,1.92
2022-06-15 00:40,1.2,2.98,0.8,1.94
2022-06-15 00:50,1.19,2.97,0.79,1.95
2022-06-15 01:00,1.15,2.94,0.77,1.96
2022-06-15 01:10,1.14,2.94,0.77,1.96
2022-06-15 01:20,1.14,2.94,0.77,1.96
2022-06-15 01:30,1.12,2.94,0.77,1.94
2022-06-15 01:40,1.12,2.94,0.77,1.94
2022-06-15 01:50,1.15,2.93,0.76,1.92
2022-06-15 02:00,1.15,2.93,0.75,1.91
2022-06-15 02:10,1.17,2.93,0.75,1.91
2022-06-15 02:20,1.15,2.93,0.75,1.91
2022-06-15 02:30,1.15,2.93,0.75,1.9
2022-06-15 02:40,1.14,2.93,0.75,1.9
2022-06-15 02:50,1.14,2.92,0.74,1.9
2022-06-15 03:00,1.13,2.92,0.74,1.9
2022-06-15 03:10,1.13,2.92,0.74,1.9
2022-06-15 03:20,1.12,2.91,0.74,1.9
2022-06-15 03:30,1.09,2.9,0.72,1.91
2022-06-15 03:40,1.08,2.89,0.72,1.91
2022-06-15 03:50,1.08,2.89,0.72,1.91
2022-06-15 04:00,1.08,2.88,0.71,1.9
2022-06-15 04:10,1.08,2.88,0.71,1.9
2022-06-15 04:20,1.08,2.88,0.71,1.9
2022-06-15 04:30,1.08,2.88,0.7,1.89
2022-06-15 04:40,1.08,2.88,0.7,1.88
2022-06-15 04:50,1.08,2.88,0.7,1.88
2022-06-15 05:00,1.09,2.88,0.7,1.87
2022-06-15 05:10,1.09,2.87,0.7,1.87
2022-06-15 05:20,1.08,2.87,0.69,1.85
2022-06-15 05:30,1.07,2.86,0.69,1.85
2022-06-15 05:40,1.07,2.86,0.69,1.85
2022-06-15 05:50,1.06,2.86,0.68,1.85
2022-06-15 06:00,1.05,2.85,0.68,1.85
2022-06-15 06:10,1.04,2.85,0.68,1.85
2022-06-15 06:20,1.04,2.84,0.67,1.85
2022-06-15 06:30,1.03,2.84,0.67,1.85
2022-06-15 06:40,1.03,2.84,0.67,1.85
2022-06-15 06:50,1.04,2.83,0.66,1.88
2022-06-15 07:00,1.04,2.83,0.66,2.04
2022-06-15 07:10,1.04,2.83,0.66,2.17
2022-06-15 07:20,1.04,2.83,0.66,2.17
2022-06-15 07:30,1.03,2.83,0.75,2.37
2022-06-15 07:40,1.04,2.94,0.89,2.44
2022-06-15 07:50,1.04,2.94,0.89,2.44
2022-06-15 08:00,1.17,3.14,1.12,2.56
2022-06-15 08:10,1.29,3.24,1.19,2.6
2022-06-15 08:20,1.29,3.24,1.19,2.6
2022-06-15 08:30,1.8,3.38,1.33,2.7
2022-06-15 08:40,1.94,3.7,1.42,2.73
2022-06-15 08:50,2.04,3.84,1.62,2.75
2022-06-15 09:00,2.16,3.93,1.74,2.76
2022-06-15 09:10,2.16,3.93,1.74,2.76
2022-06-15 09:20,2.34,4.09,1.87,2.72
2022-06-15 09:30,2.34,4.09,1.87,2.72
2022-06-15 09:40,2.4,4.14,1.92,2.75
2022-06-15 09:50,2.46,4.17,1.94,2.77
2022-06-15 10:00,2.39,4.15,1.93,2.76
2022-06-15 10:10,2.37,4.1,1.89,2.77
2022-06-15 10:20,2.29,4.02,1.84,2.79
2022-06-15 10:30,2.22,3.96,1.77,2.8
2022-06-15 10:40,2.22,3.96,1.77,2.8
2022-06-15 10:50,2.14,3.9,1.71,2.8
2022-06-15 11:00,2.01,3.79,1.63,2.77
2022-06-15 11:10,2.01,3.79,1.63,2.77
2022-06-15 11:20,1.89,3.7,1.54,2.69
2022-06-15 11:30,1.86,3.66,1.49,2.65
2022-06-15 11:40,1.83,3.62,1.45,2.61
2022-06-15 11:50,1.83,3.62,1.45,2.61
2022-06-15 12:00,1.79,3.55,1.37,2.52
2022-06-15 12:10,1.8,3.59,1.4,2.57
2022-06-15 12:20,1.73,3.49,1.31,2.44
2022-06-15 12:30,1.69,3.46,1.28,2.4
2022-06-15 12:40,1.65,3.43,1.25,2.37
2022-06-15 12:50,1.65,3.43,1.25,2.37
2022-06-15 13:00,1.59,3.36,1.18,2.32
2022-06-15 13:10,1.55,3.33,1.15,2.3
2022-06-15 13:20,1.55,3.33,1.15,2.3
2022-06-15 13:30,1.53,3.3,1.12,2.27
2022-06-15 13:40,1.46,3.25,1.07,2.23
2022-06-15 13:50,1.45,3.23,1.05,2.2
2022-06-15 14:00,1.43,3.2,1.03,2.18
2022-06-15 14:10,1.4,3.18,1.01,2.16
2022-06-15 14:20,1.38,3.16,0.98,2.14
2022-06-15 14:30,1.38,3.14,0.96,2.12
2022-06-15 14:40,1.37,3.13,0.94,2.1
2022-06-15 14:50,1.36,3.12,0.93,2.08
2022-06-15 15:00,1.36,3.12,0.93,2.08
2022-06-15 15:10,1.31,3.09,0.91,2.04
2022-06-15 15:20,1.31,3.09,0.91,2.04
2022-06-15 15:30,1.3,3.07,0.89,2.03
2022-06-15 15:40,1.3,3.07,0.89,2.03
2022-06-15 15:50,1.25,3.02,0.85,2.0
2022-06-15 16:00,1.24,3.01,0.82,1.99
2022-06-15 16:10,1.22,2.99,0.81,2.02
2022-06-15 16:20,1.2,2.98,0.8,2.02
2022-06-15 16:30,1.2,2.97,0.79,2.01
2022-06-15 16:40,1.19,2.96,0.78,1.99
2022-06-15 16:50,1.17,2.95,0.81,1.98
2022-06-15 17:00,1.16,2.97,0.8,1.97
2022-06-15 17:10,1.16,2.97,0.79,1.96
2022-06-15 17:20,1.14,2.97,0.79,1.96
2022-06-15 17:30,1.14,2.97,0.79,1.96
2022-06-15 17:40,1.17,2.94,0.78,1.95
2022-06-15 17:50,1.15,2.92,0.73,1.93
2022-06-15 18:00,1.15,2.92,0.75,1.93
2022-06-15 18:10,1.14,2.92,0.74,1.92
2022-06-15 18:20,1.13,2.91,0.74,1.91
2022-06-15 18:30,1.12,2.91,0.73,1.88
2022-06-15 18:40,1.12,2.9,0.73,1.87
2022-06-15 18:50,1.12,2.9,0.72,1.88
2022-06-15 19:00,1.12,2.9,0.72,1.88
2022-06-15 19:10,1.11,2.89,0.71,1.88
2022-06-15 19:20,1.11,2.88,0.69,1.87
2022-06-15 19:30,1.1,2.86,0.69,1.86
2022-06-15 19:40,1.09,2.86,0.69,1.87
2022-06-15 19:50,1.08,2.86,0.69,1.97
2022-06-15 20:00,1.08,2.86,0.69,1.97
2022-06-15 20:10,1.07,2.85,0.68,2.09
2022-06-15 20:20,1.08,2.84,0.69,2.12
2022-06-15 20:30,1.07,2.87,0.8,2.14
2022-06-15 20:40,1.07,2.99,0.86,2.15
2022-06-15 20:50,1.11,3.02,0.91,2.16
2022-06-15 21:00,1.22,3.07,0.93,2.17
2022-06-15 21:10,1.22,3.07,0.93,2.17
2022-06-15 21:20,1.35,3.08,0.97,2.16
2022-06-15 21:30,1.5,3.22,0.99,2.11
2022-06-15 21:40,1.54,3.28,1.07,2.07
2022-06-15 21:50,1.59,3.31,1.09,2.02
2022-06-15 22:00,1.61,3.31,1.11,1.98
2022-06-15 22:10,1.61,3.32,1.09,1.97
2022-06-15 22:20,1.6,3.29,1.06,2.0
2022-06-15 22:30,1.56,3.25,1.03,2.05
2022-06-15 22:40,1.56,3.25,1.03,2.05
2022-06-15 22:50,1.5,3.2,0.99,2.1
2022-06-15 23:00,1.36,3.12,0.95,2.15
2022-06-15 23:10,1.29,3.09,0.95,2.16
2022-06-15 23:20,1.25,3.08,0.95,2.16
2022-06-15 23:30,1.25,3.08,0.95,2.16
2022-06-15 23:40,1.24,3.06,0.91,2.13
2022-06-15 23:50,1.24,3.06,0.91,2.13
2022-06-16 00:00,1.28,3.05,0.88,2.09
2022-06-16 00:10,1.28,3.05,0.88,2.09
2022-06-16 00:20,1.31,3.05,0.87,2.04
2022-06-16 00:30,1.32,3.05,0.87,2.01
2022-06-16 00:40,1.31,3.05,0.87,1.98
2022-06-16 00:50,1.3,3.05,0.87,1.95
2022-06-16 01:00,1.29,3.05,0.86,1.94
2022-06-16 01:10,1.27,3.03,0.85,1.95
2022-06-16 01:20,1.25,3.01,0.83,1.97
2022-06-16 01:30,1.23,3.0,0.82,1.97
2022-06-16 01:40,1.21,2.98,0.81,1.98
2022-06-16 01:50,1.19,2.97,0.8,1.98
2022-06-16 02:00,1.19,2.97,0.8,1.98
2022-06-16 02:10,1.19,2.97,0.8,1.98
2022-06-16 02:20,1.15,2.96,0.79,1.95
2022-06-16 02:30,1.16,2.95,0.78,1.95
2022-06-16 02:40,1.17,2.95,0.78,1.93
2022-06-16 02:50,1.18,2.95,0.77,1.92
2022-06-16 03:00,1.18,2.95,0.77,1.91
2022-06-16 03:10,1.18,2.95,0.77,1.9
2022-06-16 03:20,1.18,2.95,0.76,1.89
2022-06-16 03:30,1.17,2.94,0.76,1.89
2022-06-16 03:40,1.15,2.93,0.75,1.89
2022-06-16 03:50,1.14,2.92,0.75,1.88
2022-06-16 04:00,1.13,2.92,0.74,1.89
2022-06-16 04:10,1.12,2.91,0.73,1.9
2022-06-16 04:20,1.1,2.9,0.73,1.89
2022-06-16 04:30,1.1,2.9,0.73,1.89
2022-06-16 04:40,1.1,2.9,0.72,1.89
2022-06-16 04:50,1.1,2.89,0.72,1.89
2022-06-16 05:00,1.09,2.89,0.72,1.88
2022-06-16 05:10,1.09,2.88,0.71,1.87
2022-06-16 05:20,1.09,2.88,0.71,1.87
2022-06-16 05:30,1.1,2.88,0.7,1.86
2022-06-16 05:40,1.1,2.88,0.7,1.85
2022-06-16 05:50,1.09,2.88,0.69,1.85
2022-06-16 06:00,1.1,2.87,0.69,1.85
2022-06-16 06:10,1.09,2.87,0.69,1.84
2022-06-16 06:20,1.09,2.87,0.69,1.84
2022-06-16 06:30,1.09,2.86,0.69,1.83
2022-06-16 06:40,1.09,2.86,0.69,1.83
2022-06-16 06:50,1.08,2.86,0.68,1.84
2022-06-16 07:00,1.07,2.85,0.67,1.84
2022-06-16 07:10,1.07,2.84,0.67,1.84
2022-06-16 07:20,1.07,2.84,0.67,1.84
2022-06-16 07:30,1.05,2.84,0.66,1.84
2022-06-16 07:40,1.05,2.83,0.66,1.92
2022-06-16 07:50,1.05,2.83,0.65,2.08
2022-06-16 08:00,1.05,2.83,0.65,2.08
2022-06-16 08:10,1.18,2.83,0.64,2.34
2022-06-16 08:20,1.19,2.83,0.8,2.41
2022-06-16 08:30,1.2,3.1,0.96,2.47
2022-06-16 08:40,1.19,3.23,1.16,2.53
2022-06-16 08:50,1.19,3.23,1.16,2.53
2022-06-16 09:00,1.53,3.41,1.34,2.63
2022-06-16 09:10,1.8,3.52,1.42,2.68
2022-06-16 09:20,1.95,3.65,1.47,2.76
2022-06-16 09:30,2.08,3.82,1.6,2.83
2022-06-16 09:40,2.08,3.82,1.6,2.83
2022-06-16 09:50,2.21,4.04,1.86,2.87
2022-06-16 10:00,2.21,4.04,1.86,2.87
2022-06-16 10:10,2.37,4.13,1.95,2.84
2022-06-16 10:20,2.44,4.17,1.97,2.85
2022-06-16 10:30,2.48,4.2,1.97,2.87
2022-06-16 10:40,2.52,4.21,1.97,2.85
2022-06-16 10:50,2.52,4.21,1.97,2.85
2022-06-16 11:00,2.45,4.13,1.9,2.8
2022-06-16 11:10,2.5,4.18,1.94,2.81
2022-06-16 11:20,2.29,4.01,1.81,2.79
2022-06-16 11:30,2.19,3.94,1.75,2.8
2022-06-16 11:40,2.12,3.88,1.71,2.79
2022-06-16 11:50,2.04,3.82,1.65,2.76
2022-06-16 12:00,1.99,3.77,1.6,2.74
2022-06-16 12:10,1.93,3.72,1.56,2.71
2022-06-16 12:20,1.89,3.69,1.5,2.67
2022-06-16 12:30,1.86,3.63,1.46,2.62
2022-06-16 12:40,1.84,3.61,1.43,2.58
2022-06-16 12:50,1.84,3.61,1.43,2.58
2022-06-16 13:00,1.79,3.57,1.39,2.54
2022-06-16 13:10,1.78,3.54,1.36,2.49
2022-06-16 13:20,1.72,3.47,1.29,2.41
2022-06-16 13:30,1.72,3.47,1.29,2.41
2022-06-16 13:40,1.68,3.44,1.25,2.38
2022-06-16 13:50,1.66,3.38,1.19,2.32
2022-06-16 14:00,1.65,3.37,1.17,2.3
2022-06-16 14:10,1.61,3.35,1.16,2.27
2022-06-16 14:20,1.58,3.33,1.14,2.24
2022-06-16 14:30,1.58,3.33,1.14,2.24
2022-06-16 14:40,1.52,3.29,1.11,2.2
2022-06-16 14:50,1.51,3.27,1.08,2.19
2022-06-16 15:00,1.48,3.24,1.06,2.18
2022-06-16 15:10,1.46,3.22,1.04,2.17
2022-06-16 15:20,1.46,3.22,1.04,2.17
2022-06-16 15:30,1.44,3.21,1.02,2.16
2022-06-16 15:40,1.43,3.19,1.0,2.14
2022-06-16 15:50,1.39,3.15,0.98,2.1
2022-06-16 16:00,1.37,3.14,0.96,2.09
2022-06-16 16:10,1.37,3.14,0.96,2.09
2022-06-16 16:20,1.34,3.11,0.93,2.06
2022-06-16 16:30,1.32,3.1,0.91,2.05
2022-06-16 16:40,1.32,3.1,0.91,2.05
2022-06-16 16:50,1.29,3.06,0.88,2.02
2022-06-16 17:00,1.23,3.05,0.87,2.01
2022-06-16 17:10,1.21,3.04,0.86,2.0
2022-06-16 17:20,1.21,3.04,0.86,2.0
2022-06-16 17:30,1.19,2.98,0.84,2.03
2022-06-16 17:40,1.17,2.96,0.78,2.02
2022-06-16 17:50,1.15,2.95,0.77,2.0
2022-06-16 18:00,1.14,2.93,0.8,1.99
2022-06-16 18:10,1.12,2.96,0.78,1.96
2022-06-16 18:20,1.13,2.96,0.78,1.93
2022-06-16 18:30,1.13,2.96,0.78,1.93
2022-06-16 18:40,1.15,2.95,0.77,1.91
2022-06-16 18:50,1.2,2.94,0.76,1.9
2022-06-16 19:00,1.18,2.94,0.73,1.89
2022-06-16 19:10,1.18,2.94,0.75,1.88
2022-06-16 19:20,1.17,2.92,0.74,1.87
2022-06-16 19:30,1.17,2.92,0.74,1.87
2022-06-16 19:40,1.13,2.91,0.73,1.86
2022-06-16 19:50,1.11,2.9,0.72,1.86
2022-06-16 20:00,1.11,2.9,0.72,1.86
2022-06-16 20:10,1.1,2.87,0.71,1.89
2022-06-16 20:20,1.1,2.87,0.7,1.88
2022-06-16 20:30,1.09,2.86,0.69,1.87
2022-06-16 20:40,1.09,2.86,0.69,1.87
2022-06-16 20:50,1.08,2.86,0.7,2.01
2022-06-16 21:00,1.08,2.87,0.7,2.06
2022-06-16 21:10,1.09,2.87,0.7,2.08
2022-06-16 21:20,1.09,2.87,0.78,2.1
2022-06-16 21:30,1.09,2.87,0.78,2.1
2022-06-16 21:40,1.1,2.97,0.85,2.13
2022-06-16 21:50,1.09,3.03,0.9,2.14
2022-06-16 22:00,1.29,3.1,0.96,2.15
2022-06-16 22:10,1.44,3.12,0.98,2.14
2022-06-16 22:20,1.48,3.19,1.0,2.11
2022-06-16 22:30,1.53,3.27,1.04,2.08
2022-06-16 22:40,1.56,3.31,1.09,2.03
2022-06-16 22:50,1.56,3.31,1.09,2.03
2022-06-16 23:00,1.6,3.31,1.09,1.98
2022-06-16 23:10,1.6,3.31,1.09,1.98
2022-06-16 23:20,1.55,3.23,1.01,2.05
2022-06-16 23:30,1.5,3.19,0.98,2.11
2022-06-16 23:40,1.43,3.14,0.97,2.14
2022-06-16 23:50,1.36,3.12,0.95,2.16
2022-06-17 00:00,1.36,3.12,0.95,2.16
2022-06-17 00:10,1.3,3.1,0.95,2.16
2022-06-17 00:20,1.3,3.1,0.95,2.16
2022-06-17 00:30,1.25,3.08,0.94,2.15
2022-06-17 00:40,1.23,3.07,0.92,2.14
2022-06-17 00:50,1.28,3.06,0.89,2.11
2022-06-17 01:00,1.3,3.06,0.88,2.08
2022-06-17 01:10,1.3,3.06,0.88,2.05
2022-06-17 01:20,1.3,3.06,0.88,2.02
2022-06-17 01:30,1.3,3.06,0.88,2.0
2022-06-17 01:40,1.29,3.06,0.88,1.99
2022-06-17 01:50,1.29,3.06,0.88,1.99
2022-06-17 02:00,1.26,3.04,0.86,1.99
2022-06-17 02:10,1.26,3.04,0.86,1.99
2022-06-17 02:20,1.23,3.0,0.83,2.01
2022-06-17 02:30,1.21,2.99,0.82,2.01
2022-06-17 02:40,1.19,2.98,0.81,2.01
2022-06-17 02:50,1.18,2.97,0.81,2.0
2022-06-17 03:00,1.17,2.97,0.81,1.99
2022-06-17 03:10,1.17,2.97,0.81,1.99
2022-06-17 03:20,1.16,2.97,0.8,1.98
2022-06-17 03:30,1.17,2.96,0.78,1.96
2022-06-17 03:40,1.17,2.96,0.78,1.96
2022-06-17 03:50,1.18,2.95,0.78,1.95
2022-06-17 04:00,1.18,2.95,0.77,1.94
2022-06-17 04:10,1.17,2.94,0.76,1.92
2022-06-17 04:20,1.17,2.94,0.76,1.92
2022-06-17 04:30,1.15,2.93,0.75,1.91
2022-06-17 04:40,1.16,2.94,0.76,1.91
2022-06-17 04:50,1.13,2.91,0.74,1.91
2022-06-17 05:00,1.12,2.9,0.73,1.91
2022-06-17 05:10,1.11,2.89,0.72,1.91
2022-06-17 05:20,1.1,2.89,0.72,1.91
2022-06-17 05:30,1.09,2.88,0.71,1.9
2022-06-17 05:40,1.09,2.88,0.71,1.9
2022-06-17 05:50,1.09,2.88,0.7,1.89
2022-06-17 06:00,1.09,2.87,0.7,1.88
2022-06-17 06:10,1.09,2.87,0.7,1.88
2022-06-17 06:20,1.09,2.87,0.69,1.88
2022-06-17 06:30,1.09,2.86,0.69,1.87
2022-06-17 06:40,1.08,2.86,0.68,1.86
2022-06-17 06:50,1.08,2.86,0.68,1.85
2022-06-17 07:00,1.07,2.85,0.67,1.85
2022-06-17 07:10,1.07,2.85,0.67,1.85
2022-06-17 07:20,1.07,2.85,0.67,1.85
2022-06-17 07:30,1.06,2.84,0.66,1.84
2022-06-17 07:40,1.06,2.83,0.65,1.83
2022-06-17 07:50,1.09,2.83,0.65,1.82
2022-06-17 08:00,1.17,2.82,0.65,1.82
2022-06-17 08:10,1.17,2.86,0.64,1.81
2022-06-17 08:20,1.18,2.9,0.69,1.81
2022-06-17 08:30,1.17,2.9,0.72,1.97
2022-06-17 08:40,1.19,2.91,0.72,2.12
2022-06-17 08:50,1.19,2.91,0.73,2.25
2022-06-17 09:00,1.15,2.91,0.74,2.36
2022-06-17 09:10,1.12,2.93,0.97,2.49
2022-06-17 09:20,1.12,2.93,0.97,2.49
2022-06-17 09:30,1.15,3.22,1.2,2.67
2022-06-17 09:40,1.3,3.37,1.28,2.71
2022-06-17 09:50,1.52,3.4,1.41,2.77
2022-06-17 10:00,1.74,3.52,1.46,2.82
2022-06-17 10:10,1.74,3.52,1.46,2.82
2022-06-17 10:20,1.89,3.67,1.5,2.86
2022-06-17 10:30,2.15,3.93,1.73,2.89
2022-06-17 10:40,2.27,4.01,1.83,2.89
2022-06-17 10:50,2.35,4.09,1.89,2.85
2022-06-17 11:00,2.44,4.16,1.94,2.82
2022-06-17 11:10,2.5,4.19,1.97,2.81
2022-06-17 11:20,2.52,4.21,1.99,2.8
2022-06-17 11:30,2.52,4.21,1.99,2.8
2022-06-17 11:40,2.49,4.17,1.93,2.76
2022-06-17 11:50,2.44,4.11,1.89,2.77
2022-06-17 12:00,2.44,4.11,1.89,2.77
2022-06-17 12:10,2.24,3.97,1.77,2.79
2022-06-17 12:20,2.14,3.89,1.71,2.79
2022-06-17 12:30,2.05,3.83,1.66,2.78
2022-06-17 12:40,1.98,3.77,1.61,2.76
2022-06-17 12:50,1.92,3.72,1.56,2.73
2022-06-17 13:00,1.88,3.68,1.51,2.69
2022-06-17 13:10,1.85,3.64,1.47,2.65
2022-06-17 13:20,1.82,3.6,1.43,2.6
2022-06-17 13:30,1.81,3.57,1.39,2.56
2022-06-17 13:40,1.78,3.54,1.36,2.51
2022-06-17 13:50,1.77,3.52,1.32,2.46
2022-06-17 14:00,1.73,3.49,1.3,2.42
2022-06-17 14:10,1.73,3.49,1.3,2.42
2022-06-17 14:20,1.66,3.42,1.24,2.35
2022-06-17 14:30,1.62,3.39,1.21,2.32
2022-06-17 14:40,1.62,3.39,1.21,2.32
2022-06-17 14:50,1.59,3.36,1.17,2.3
2022-06-17 15:00,1.53,3.29,1.12,2.26
2022-06-17 15:10,1.49,3.26,1.09,2.24
2022-06-17 15:20,1.45,3.24,1.06,2.21
2022-06-17 15:30,1.43,3.22,1.04,2.19
2022-06-17 15:40,1.43,3.22,1.04,2.19
2022-06-17 15:50,1.4,3.19,1.02,2.16
2022-06-17 16:00,1.38,3.15,0.97,2.11
2022-06-17 16:10,1.35,3.13,0.95,2.09
2022-06-17 16:20,1.35,3.13,0.95,2.09
2022-06-17 16:30,1.34,3.1,0.92,2.11
2022-06-17 16:40,1.35,3.08,0.9,2.09
2022-06-17 16:50,1.35,3.08,0.9,2.09
2022-06-17 17:00,1.29,3.06,0.9,2.06
2022-06-17 17:10,1.27,3.08,0.91,2.04
2022-06-17 17:20,1.27,3.08,0.91,2.04
2022-06-17 17:30,1.25,3.06,0.89,2.02
2022-06-17 17:40,1.25,3.06,0.89,2.02
2022-06-17 17:50,1.27,3.01,0.86,2.01
2022-06-17 18:00,1.25,3.0,0.82,2.01
2022-06-17 18:10,1.24,3.0,0.82,2.01
2022-06-17 18:20,1.23,3.0,0.82,2.0
2022-06-17 18:30,1.21,2.99,0.82,1.99
2022-06-17 18:40,1.21,2.99,0.81,1.96
2022-06-17 18:50,1.19,2.98,0.81,1.95
2022-06-17 19:00,1.19,2.98,0.81,1.95
2022-06-17 19:10,1.2,2.97,0.79,1.94
2022-06-17 19:20,1.19,2.96,0.78,1.94
2022-06-17 19:30,1.19,2.95,0.77,1.93
2022-06-17 19:40,1.19,2.94,0.76,1.92
2022-06-17 19:50,1.19,2.94,0.76,1.92
2022-06-17 20:00,1.18,2.94,0.76,1.91
2022-06-17 20:10,1.15,2.93,0.76,1.9
2022-06-17 20:20,1.13,2.93,0.75,1.89
2022-06-17 20:30,1.15,2.91,0.75,1.89
2022-06-17 20:40,1.15,2.91,0.75,1.89
2022-06-17 20:50,1.14,2.91,0.73,1.9
2022-06-17 21:00,1.14,2.91,0.72,1.9
2022-06-17 21:10,1.12,2.91,0.72,1.89
2022-06-17 21:20,1.12,2.9,0.72,1.88
2022-06-17 21:30,1.11,2.89,0.72,1.94
2022-06-17 21:40,1.1,2.89,0.72,2.03
2022-06-17 21:50,1.1,2.89,0.72,2.03
2022-06-17 22:00,1.11,2.89,0.71,2.12
2022-06-17 22:10,1.11,2.89,0.81,2.14
2022-06-17 22:20,1.1,3.0,0.87,2.16
2022-06-17 22:30,1.1,3.05,0.92,2.17
2022-06-17 22:40,1.22,3.08,0.95,2.17
2022-06-17 22:50,1.33,3.1,0.98,2.17
2022-06-17 23:00,1.45,3.12,0.99,2.15
2022-06-17 23:10,1.45,3.12,0.99,2.15
2022-06-17 23:20,1.57,3.28,1.06,2.07
2022-06-17 23:30,1.57,3.28,1.06,2.07
2022-06-17 23:40,1.61,3.32,1.11,1.99
